label,scraped_label,fixed_url,scraped_url,sign_variant,signer_number,video_url_ext,video_url_root,number_in_label,letter
MAIS,MAIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS.mp4,1,1,mp4,videos,False,M
MAIS-MENOS,MAIS-MENOS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-MENOS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-MENOS.mp4,1,1,mp4,videos,False,M
MAIS-TARDE,MAIS-TARDE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-TARDE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS-TARDE.mp4,1,1,mp4,videos,False,M
MAIS,MAIS-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS2.mp4,2,1,mp4,videos,True,M
MAIS,MAIS-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS3.mp4,3,1,mp4,videos,True,M
MAIS,MAIS-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS4.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAIS4.mp4,4,1,mp4,videos,True,M
MAL,MAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL.mp4,1,1,mp4,videos,False,M
MALA,MALA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALA.mp4,1,1,mp4,videos,False,M
MALÁSIA,MALÁSIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL%C3%81SIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAL%C3%81SIA.mp4,1,1,mp4,videos,False,M
MALAWI,MALAWI,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALAWI.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALAWI.mp4,1,1,mp4,videos,False,M
MALCRIADO,MALCRIADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALCRIADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MALCRIADO.mp4,1,1,mp4,videos,False,M
MAMÃO,MAMÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O.mp4,1,1,mp4,videos,False,M
MAMÃO,MAMÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAM%C3%83O2.mp4,2,1,mp4,videos,True,M
MAMAS,MAMAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAMAS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAMAS.mp4,1,1,mp4,videos,False,M
MANDAR,MANDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR.mp4,1,1,mp4,videos,False,M
MANDAR-EMAIL,MANDAR-EMAIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR-EMAIL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDAR-EMAIL.mp4,1,1,mp4,videos,False,M
MANDIOCA,MANDIOCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDIOCA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANDIOCA.mp4,1,1,mp4,videos,False,M
MANGA,MANGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANGA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANGA.mp4,1,1,mp4,videos,False,M
MANHÃ,MANHÃ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%83.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%83.mp4,1,1,mp4,videos,False,M
MANHÃ,MANHÃ-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%832.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANH%C3%832.mp4,2,1,mp4,videos,True,M
MANICURE,MANICURE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANICURE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANICURE.mp4,1,1,mp4,videos,False,M
MANIFESTAÇÃO,MANIFESTAÇÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANIFESTA%C3%87%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANIFESTA%C3%87%C3%83O.mp4,1,1,mp4,videos,False,M
MANIPULAR,MANIPULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANIPULAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANIPULAR.mp4,1,1,mp4,videos,False,M
MANÔMETRO,MANÔMETRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAN%C3%94METRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAN%C3%94METRO.mp4,1,1,mp4,videos,False,M
MANTEIGA,MANTEIGA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANTEIGA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MANTEIGA.mp4,1,1,mp4,videos,False,M
MÃO,MÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%83O.mp4,1,1,mp4,videos,False,M
MAQUIAGEM,MAQUIAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAQUIAGEM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAQUIAGEM.mp4,1,1,mp4,videos,False,M
MAQUIAGEM,MAQUIAGEM-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAQUIAGEM2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAQUIAGEM2.mp4,2,1,mp4,videos,True,M
MÁQUINA-COSTURA,MÁQUINA-COSTURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-COSTURA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-COSTURA.mp4,1,1,mp4,videos,False,M
MÁQUINA-ESCREVER,MÁQUINA-ESCREVER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-ESCREVER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81QUINA-ESCREVER.mp4,1,1,mp4,videos,False,M
MAR,MAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR.mp4,1,1,mp4,videos,False,M
MARACUJÁ,MARACUJÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARACUJ%C3%81.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARACUJ%C3%81.mp4,1,1,mp4,videos,False,M
MARANHÃO,MARANHÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARANH%C3%83O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARANH%C3%83O.mp4,1,1,mp4,videos,False,M
MARANHÃO,MARANHÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARANH%C3%83O2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARANH%C3%83O2.mp4,2,1,mp4,videos,True,M
MARAVILHA,MARAVILHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARAVILHA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARAVILHA.mp4,1,1,mp4,videos,False,M
MARCA,MARCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARCA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARCA.mp4,1,1,mp4,videos,False,M
MARÇO,MARÇO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O.mp4,1,1,mp4,videos,False,M
MARÇO,MARÇO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O2.mp4,2,1,mp4,videos,True,M
MARÇO,MARÇO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAR%C3%87O3.mp4,3,1,mp4,videos,True,M
MARIA,MARIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARIA.mp4,1,1,mp4,videos,False,M
MARINGÁ,MARINGÁ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARING%C3%81-PR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARING%C3%81-PR.mp4,1,1,mp4,videos,False,M
MARIONETE,MARIONETE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARIONETE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARIONETE.mp4,1,1,mp4,videos,False,M
MARROM,MARROM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARROM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MARROM.mp4,1,1,mp4,videos,False,M
MAS,MAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MAS.mp4,1,1,mp4,videos,False,M
MÁSCARA,MÁSCARA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81SCARA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81SCARA.mp4,1,1,mp4,videos,False,M
MASSAGEAR,MASSAGEAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MASSAGEAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MASSAGEAR.mp4,1,1,mp4,videos,False,M
MASSAGEAR,MASSAGEAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MASSAGEAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MASSAGEAR2.mp4,2,1,mp4,videos,True,M
MATAR,MATAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATAR.mp4,1,1,mp4,videos,False,M
MATEMÁTICA,MATEMÁTICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATEM%C3%81TICA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATEM%C3%81TICA.mp4,1,1,mp4,videos,False,M
MATEMÁTICA,MATEMÁTICA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATEM%C3%81TICA2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATEM%C3%81TICA2.mp4,2,1,mp4,videos,True,M
MATO-GROSSO,MATO-GROSSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATO-GROSSO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATO-GROSSO.mp4,1,1,mp4,videos,False,M
MATO-GROSSO-DO-SUL,MATO-GROSSO-DO-SUL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATO-GROSSO-DO-SUL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATO-GROSSO-DO-SUL.mp4,1,1,mp4,videos,False,M
MATURAR,MATURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATURAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MATURAR.mp4,1,1,mp4,videos,False,M
MÁXIMO,MÁXIMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81XIMO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%81XIMO.mp4,1,1,mp4,videos,False,M
MCDONALDS,MCDONALDS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MCDONALDS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MCDONALDS.mp4,1,1,mp4,videos,False,M
MEDALHA,MEDALHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDALHA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDALHA.mp4,1,1,mp4,videos,False,M
MÉDICO,MÉDICO,https://objetos.sites.ufsc.br/libras/gerais/KtCyc6yhd1e9UN8CrjnK4rMW5aKBUHPjy1L0ag6a.mp4,https://objetos.sites.ufsc.br/libras/gerais/KtCyc6yhd1e9UN8CrjnK4rMW5aKBUHPjy1L0ag6a.mp4,1,1,mp4,objetos,False,M
MÉDICO,MÉDICO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89DICO3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89DICO3.mp4,3,1,mp4,videos,True,M
MEDIR,MEDIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDIR.mp4,1,1,mp4,videos,False,M
MEDITAR,MEDITAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDITAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDITAR.mp4,1,1,mp4,videos,False,M
MEDO,MEDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEDO.mp4,1,1,mp4,videos,False,M
MEIA,MEIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIA.mp4,1,1,mp4,videos,False,M
MEIA-HORA,MEIA-HORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIA-HORA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIA-HORA.mp4,1,1,mp4,videos,False,M
MEIO,MEIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIO.mp4,1,1,mp4,videos,False,M
MEIO-DIA,MEIO-DIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIO-DIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEIO-DIA.mp4,1,1,mp4,videos,False,M
MELANCIA,MELANCIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELANCIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELANCIA.mp4,1,1,mp4,videos,False,M
MELANCIA,MELANCIA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELANCIA2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELANCIA2.mp4,2,1,mp4,videos,True,M
MELHOR,MELHOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHOR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHOR.mp4,1,1,mp4,videos,False,M
MELHOR,MELHOR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHOR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHOR2.mp4,2,1,mp4,videos,True,M
MELHORAR,MELHORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHORAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MELHORAR.mp4,1,1,mp4,videos,False,M
MEMÓRIA,MEMÓRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEM%C3%93RIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEM%C3%93RIA.mp4,1,1,mp4,videos,False,M
MEMORIZAR,MEMORIZAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEMORIZAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEMORIZAR.mp4,1,1,mp4,videos,False,M
MENDIGAR,MENDIGAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENDIGAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENDIGAR.mp4,1,1,mp4,videos,False,M
MENINGITE,MENINGITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENINGITE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENINGITE.mp4,1,1,mp4,videos,False,M
MENINO,MENINO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENINO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENINO.mp4,1,1,mp4,videos,False,M
MENSAGEM,MENSAGEM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSAGEM.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSAGEM.mp4,1,1,mp4,videos,False,M
MENSTRUAR,MENSTRUAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR.mp4,1,1,mp4,videos,False,M
MENSTRUAR,MENSTRUAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR2.mp4,2,1,mp4,videos,True,M
MENSTRUAR,MENSTRUAR-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR3.mp4,3,1,mp4,videos,True,M
MENSTRUAR,MENSTRUAR-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR4.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENSTRUAR4.mp4,4,1,mp4,videos,True,M
MENTAL,MENTAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENTAL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENTAL.mp4,1,1,mp4,videos,False,M
MENTIR,MENTIR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENTIR.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MENTIR.mp4,1,1,mp4,videos,False,M
MERECER,MERECER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MERECER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MERECER.mp4,1,1,mp4,videos,False,M
MERETRIZ,MERETRIZ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MERETRIZ.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MERETRIZ.mp4,1,1,mp4,videos,False,M
MÊS,MÊS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS.mp4,1,1,mp4,videos,False,M
MÊS-DOIS,MÊS-DOIS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-DOIS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-DOIS.mp4,1,1,mp4,videos,False,M
MÊS-QUATRO,MÊS-QUATRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-QUATRO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-QUATRO.mp4,1,1,mp4,videos,False,M
MÊS-TRÊS,MÊS-TRÊS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-TR%C3%8AS.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8AS-TR%C3%8AS.mp4,1,1,mp4,videos,False,M
MESA,MESA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESA.mp4,1,1,mp4,videos,False,M
MESMO,MESMO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO.mp4,1,1,mp4,videos,False,M
MESMO,MESMO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO2.mp4,2,1,mp4,videos,True,M
MESMO,MESMO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO3.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO3.mp4,3,1,mp4,videos,True,M
MESMO,MESMO-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO4.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESMO4.mp4,4,1,mp4,videos,True,M
MESTRADO,MESTRADO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESTRADO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MESTRADO.mp4,1,1,mp4,videos,False,M
METADE,METADE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METADE.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METADE.mp4,1,1,mp4,videos,False,M
METÁFORA,METÁFORA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MET%C3%81FORA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MET%C3%81FORA.mp4,1,1,mp4,videos,False,M
METIDO,METIDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METIDO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METIDO.mp4,1,1,mp4,videos,False,M
METODOLOGIA,METODOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METODOLOGIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METODOLOGIA.mp4,1,1,mp4,videos,False,M
METRÔ,METRÔ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%94.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%94.mp4,1,1,mp4,videos,False,M
METRÔ,METRÔ-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%942.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%942.mp4,2,1,mp4,videos,True,M
METRÔ,METRÔ-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%943.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/METR%C3%943.mp4,3,1,mp4,videos,True,M
MEXER,MEXER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEXER.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEXER.mp4,1,1,mp4,videos,False,M
MEXERICA,MEXERICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEXERICA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MEXERICA.mp4,1,1,mp4,videos,False,M
MÉXICO,MÉXICO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO.mp4,1,1,mp4,videos,False,M
MÉXICO,MÉXICO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO2.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%89XICO2.mp4,2,1,mp4,videos,True,M
MICROCEFALIA,MICROCEFALIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROCEFALIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROCEFALIA.mp4,1,1,mp4,videos,False,M
MICROSOFT-POWERPOINT,MICROSOFT-POWERPOINT,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-POWERPOINT.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-POWERPOINT.mp4,1,1,mp4,videos,False,M
MICROSCÓPIO,MICROSCÓPIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSC%C3%93PIO.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSC%C3%93PIO.mp4,1,1,mp4,videos,False,M
MICROSOFT-EXCEL,MICROSOFT-EXCEL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-EXCEL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-EXCEL.mp4,1,1,mp4,videos,False,M
MICROSOFT-OFFICE-WORD,MICROSOFT-OFFICE-WORD,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-OFFICE-WORD.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MICROSOFT-OFFICE-WORD.mp4,1,1,mp4,videos,False,M
MÍDIA,MÍDIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8DDIA.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%8DDIA.mp4,1,1,mp4,videos,False,M
MIL,MIL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MIL.mp4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MIL.mp4,1,1,mp4,videos,False,M
