label,video_url,signer_number,data_source,scraped_label,scraped_video_url,sign_variant,signer_number,video_url_root,video_url_ext,number_in_label
MINORIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MINORIA.mp4,1,sb,MINORIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MINORIA.mp4,1,1,videos,mp4,False
MINUTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MINUTO.mp4,1,sb,MINUTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MINUTO.mp4,1,1,videos,mp4,False
MISS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISS.mp4,1,sb,MISS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISS.mp4,1,1,videos,mp4,False
MISSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISSA.mp4,1,sb,MISSA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISSA.mp4,1,1,videos,mp4,False
MISTURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISTURAR.mp4,1,sb,MISTURAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MISTURAR.mp4,1,1,videos,mp4,False
MITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MITO.mp4,1,sb,MITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MITO.mp4,1,1,videos,mp4,False
MOCHILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOCHILA.mp4,1,sb,MOCHILA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOCHILA.mp4,1,1,videos,mp4,False
MODA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA.mp4,1,sb,MODA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA.mp4,1,1,videos,mp4,False
MODA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA2.mp4,1,sb,MODA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA2.mp4,2,1,videos,mp4,True
MODA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA3.mp4,1,sb,MODA-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODA3.mp4,3,1,videos,mp4,True
MODELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODELO.mp4,1,sb,MODELO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MODELO.mp4,1,1,videos,mp4,False
MOEDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOEDA.mp4,1,sb,MOEDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOEDA.mp4,1,1,videos,mp4,False
MOEDA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOEDA2.mp4,1,sb,MOEDA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOEDA2.mp4,2,1,videos,mp4,True
MOISÉS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOIS%C3%89S.mp4,1,sb,MOISÉS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOIS%C3%89S.mp4,1,1,videos,mp4,False
MOLDE-AURICULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLDE-AURICULAR.mp4,1,sb,MOLDE-AURICULAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLDE-AURICULAR.mp4,1,1,videos,mp4,False
MOLDURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLDURA.mp4,1,sb,MOLDURA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLDURA.mp4,1,1,videos,mp4,False
MOLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLHO.mp4,1,sb,MOLHO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOLHO.mp4,1,1,videos,mp4,False
MONGÓLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONG%C3%93LIA.mp4,1,sb,MONGÓLIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONG%C3%93LIA.mp4,1,1,videos,mp4,False
MÔNICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%94NICA.mp4,1,sb,MÔNICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%94NICA.mp4,1,1,videos,mp4,False
MONITOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONITOR.mp4,1,sb,MONITOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONITOR.mp4,1,1,videos,mp4,False
MONOLÍNGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONOL%C3%8DNGUE.mp4,1,sb,MONOLÍNGUE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONOL%C3%8DNGUE.mp4,1,1,videos,mp4,False
MONSTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONSTRO.mp4,1,sb,MONSTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONSTRO.mp4,1,1,videos,mp4,False
MONTANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONTANHA.mp4,1,sb,MONTANHA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MONTANHA.mp4,1,1,videos,mp4,False
MOODLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOODLE.mp4,1,sb,MOODLE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOODLE.mp4,1,1,videos,mp4,False
MORADIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORADIA.mp4,1,sb,MORADIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORADIA.mp4,1,1,videos,mp4,False
MORANGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORANGO.mp4,1,sb,MORANGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORANGO.mp4,1,1,videos,mp4,False
MORANGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORANGO2.mp4,1,sb,MORANGO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORANGO2.mp4,2,1,videos,mp4,True
MORCEGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORCEGO.mp4,1,sb,MORCEGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORCEGO.mp4,1,1,videos,mp4,False
MORCEGO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORCEGO2.mp4,1,sb,MORCEGO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORCEGO2.mp4,2,1,videos,mp4,True
MORDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORDER.mp4,1,sb,MORDER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORDER.mp4,1,1,videos,mp4,False
MORENO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORENO.mp4,1,sb,MORENO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORENO.mp4,1,1,videos,mp4,False
MORFEMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORFEMA.mp4,1,sb,MORFEMA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORFEMA.mp4,1,1,videos,mp4,False
MORFOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORFOLOGIA.mp4,1,sb,MORFOLOGIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORFOLOGIA.mp4,1,1,videos,mp4,False
MORRER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORRER.mp4,1,sb,MORRER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORRER.mp4,1,1,videos,mp4,False
MORRER-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORRER-ASL.mp4,1,sb,MORRER-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MORRER-ASL.mp4,1,1,videos,mp4,False
MOSCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSCA.mp4,1,sb,MOSCA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSCA.mp4,1,1,videos,mp4,False
MOSQUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSQUITO.mp4,1,sb,MOSQUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSQUITO.mp4,1,1,videos,mp4,False
MOSSORÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSSOR%C3%93-RN.mp4,1,sb,MOSSORÓ,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSSOR%C3%93-RN.mp4,1,1,videos,mp4,False
MOSTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSTRAR.mp4,1,sb,MOSTRAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOSTRAR.mp4,1,1,videos,mp4,False
MOTIVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTIVAR.mp4,1,sb,MOTIVAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTIVAR.mp4,1,1,videos,mp4,False
MOTIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTIVO.mp4,1,sb,MOTIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTIVO.mp4,1,1,videos,mp4,False
MOTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTO.mp4,1,sb,MOTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTO.mp4,1,1,videos,mp4,False
MOTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTOR.mp4,1,sb,MOTOR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTOR.mp4,1,1,videos,mp4,False
MOTORISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTORISTA.mp4,1,sb,MOTORISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOTORISTA.mp4,1,1,videos,mp4,False
MOUSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOUSE.mp4,1,sb,MOUSE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOUSE.mp4,1,1,videos,mp4,False
MOVIMENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOVIMENTAR.mp4,1,sb,MOVIMENTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MOVIMENTAR.mp4,1,1,videos,mp4,False
MSN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN.mp4,1,sb,MSN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN.mp4,1,1,videos,mp4,False
MSN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN2.mp4,1,sb,MSN-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN2.mp4,2,1,videos,mp4,True
MSN,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN3.mp4,1,sb,MSN-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MSN3.mp4,3,1,videos,mp4,True
MUDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR.mp4,1,sb,MUDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR.mp4,1,1,videos,mp4,False
MUDAR-ASSUNTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR-ASSUNTO.mp4,1,sb,MUDAR-ASSUNTO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR-ASSUNTO.mp4,1,1,videos,mp4,False
MUDAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR2.mp4,1,sb,MUDAR-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDAR2.mp4,2,1,videos,mp4,True
MUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDO.mp4,1,sb,MUDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUDO.mp4,1,1,videos,mp4,False
MUITAS-HORAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITAS-HORAS.mp4,1,sb,MUITAS-HORAS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITAS-HORAS.mp4,1,1,videos,mp4,False
MUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITO.mp4,1,sb,MUITO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUITO.mp4,1,1,videos,mp4,False
MULHER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULHER.mp4,1,sb,MULHER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULHER.mp4,1,1,videos,mp4,False
MULTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTAR.mp4,1,sb,MULTAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTAR.mp4,1,1,videos,mp4,False
MULTIDÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTID%C3%83O.mp4,1,sb,MULTIDÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MULTID%C3%83O.mp4,1,1,videos,mp4,False
MUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUNDO.mp4,1,sb,MUNDO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUNDO.mp4,1,1,videos,mp4,False
MURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MURO.mp4,1,sb,MURO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MURO.mp4,1,1,videos,mp4,False
MUSEU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUSEU.mp4,1,sb,MUSEU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/MUSEU.mp4,1,1,videos,mp4,False
MÚSICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%9ASICA.mp4,1,sb,MÚSICA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/M%C3%9ASICA.mp4,1,1,videos,mp4,False
MACHISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAGAR-PATO.mp4,1,sb,MACHISTA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/PAGAR-PATO.mp4,1,1,videos,mp4,False
MISSIONÁRIO,https://videos.nals.cce.ufsc.br/SignBank/Vídeos/MISSIONÁRIO.mp4,2,sb,MISSIONÁRIO,https://levantelab.storage.googleapis.com/libras/gerais/Fp9mfnf2TdigoC18wv7BbcmSMEvvMEderur1zoL9.mp4,1,2,levantelab,mp4,False
MAIONESE,https://videos.nals.cce.ufsc.br/SignBank/Vídeos/MAIONESE.mp4,2,sb,MAIONESE,https://levantelab.storage.googleapis.com/libras/gerais/Hxf8WFZX3futKdGGqDEjccEW9lDOLHVhouTtauLI.mp4,1,2,levantelab,mp4,False
MACIO,https://objetos.sites.ufsc.br/libras/gerais/vwSaQ9dIpSXdgga6By6hYTiuYhrFqboQjuxUEzRF.mp4,1,sb,MACIO,https://objetos.sites.ufsc.br/libras/gerais/vwSaQ9dIpSXdgga6By6hYTiuYhrFqboQjuxUEzRF.mp4,1,1,objetos,mp4,False
MAS,https://objetos.sites.ufsc.br/libras/gerais/urdyUJygNuZyV3WsztFVXdM4elJbdNRoSVugfK3R.mov,1,sb,MAS-2,https://objetos.sites.ufsc.br/libras/gerais/urdyUJygNuZyV3WsztFVXdM4elJbdNRoSVugfK3R.mov,2,1,objetos,mov,True
MEU,https://objetos.sites.ufsc.br/libras/gerais/YODAOMKVBsppPmwJoLIpNIzqcZQJl6HKYIMT8MmJ.mov,1,sb,MEU-2,https://objetos.sites.ufsc.br/libras/gerais/YODAOMKVBsppPmwJoLIpNIzqcZQJl6HKYIMT8MmJ.mov,2,1,objetos,mov,True
MEU,https://objetos.sites.ufsc.br/libras/gerais/3T4GyBm6OfBUY0lfIryhuGkRzHoBoPTOYt7ZLN14.mov,1,sb,MEU,https://objetos.sites.ufsc.br/libras/gerais/3T4GyBm6OfBUY0lfIryhuGkRzHoBoPTOYt7ZLN14.mov,1,1,objetos,mov,False
NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA4.mp4,1,sb,NADA-4,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA4.mp4,4,1,videos,mp4,True
NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O3.mp4,1,sb,NÃO-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O3.mp4,3,1,videos,mp4,True
NEGATIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO2.mp4,1,sb,NEGATIVO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO2.mp4,2,1,videos,mp4,True
NOVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVE2.mp4,1,sb,NOVE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOVE2.mp4,2,1,videos,mp4,True
NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA.mp4,1,sb,NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA.mp4,1,1,videos,mp4,False
NADA-VER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA-VER.mp4,1,sb,NADA-VER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA-VER.mp4,1,1,videos,mp4,False
NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA2.mp4,1,sb,NADA-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA2.mp4,2,1,videos,mp4,True
NADA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA3.mp4,1,sb,NADA-3,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADA3.mp4,3,1,videos,mp4,True
NADAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADAR.mp4,1,sb,NADAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NADAR.mp4,1,1,videos,mp4,False
NALS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NALS.mp4,1,sb,NALS,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NALS.mp4,1,1,videos,mp4,False
NAMORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAMORAR.mp4,1,sb,NAMORAR,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAMORAR.mp4,1,1,videos,mp4,False
NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O.mp4,1,sb,NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O.mp4,1,1,videos,mp4,False
NÃO-É,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O-%C3%89.mp4,1,sb,NÃO-É,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O-%C3%89.mp4,1,1,videos,mp4,False
NÃO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O2.mp4,1,sb,NÃO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/N%C3%83O2.mp4,2,1,videos,mp4,True
NARRATIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NARRATIVA.mp4,1,sb,NARRATIVA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NARRATIVA.mp4,1,1,videos,mp4,False
NASCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NASCER.mp4,1,sb,NASCER,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NASCER.mp4,1,1,videos,mp4,False
NATAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATAL.mp4,1,sb,NATAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATAL.mp4,1,1,videos,mp4,False
NATURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATURAL.mp4,1,sb,NATURAL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NATURAL.mp4,1,1,videos,mp4,False
NAVIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAVIO.mp4,1,sb,NAVIO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NAVIO.mp4,1,1,videos,mp4,False
NEGATIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO.mp4,1,sb,NEGATIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGATIVO.mp4,1,1,videos,mp4,False
NEGLIGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENTE.mp4,1,sb,NEGLIGENTE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGLIGENTE.mp4,1,1,videos,mp4,False
NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGRO.mp4,1,sb,NEGRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEGRO.mp4,1,1,videos,mp4,False
NENHUM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NENHUM.mp4,1,sb,NENHUM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NENHUM.mp4,1,1,videos,mp4,False
NEPES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEPES.mp4,1,sb,NEPES,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEPES.mp4,1,1,videos,mp4,False
NERVOSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NERVOSO.mp4,1,sb,NERVOSO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NERVOSO.mp4,1,1,videos,mp4,False
NERVOSO,https://objetos.sites.ufsc.br/libras/gerais/NlLMqyZRa1JhlVJdFvh6zC1VR7WtYkewzOwA8322.mp4,1,sb,NERVOSO-2,https://objetos.sites.ufsc.br/libras/gerais/NlLMqyZRa1JhlVJdFvh6zC1VR7WtYkewzOwA8322.mp4,2,1,objetos,mp4,True
NESCAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NESCAU.mp4,1,sb,NESCAU,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NESCAU.mp4,1,1,videos,mp4,False
NETFLIX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX.mp4,1,sb,NETFLIX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX.mp4,1,1,videos,mp4,False
NETFLIX,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX2.mp4,1,sb,NETFLIX-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETFLIX2.mp4,2,1,videos,mp4,True
NETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETO.mp4,1,sb,NETO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NETO.mp4,1,1,videos,mp4,False
NEUTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEUTRO.mp4,1,sb,NEUTRO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEUTRO.mp4,1,1,videos,mp4,False
NEVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEVE.mp4,1,sb,NEVE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NEVE.mp4,1,1,videos,mp4,False
NICARÁGUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NICAR%C3%81GUA.mp4,1,sb,NICARÁGUA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NICAR%C3%81GUA.mp4,1,1,videos,mp4,False
NIGÉRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIGER.mp4,1,sb,NIGÉRIA,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIGER.mp4,1,1,videos,mp4,False
NIKE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIKE.mp4,1,sb,NIKE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NIKE.mp4,1,1,videos,mp4,False
NINGUÉM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NINGU%C3%89M.mp4,1,sb,NINGUÉM,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NINGU%C3%89M.mp4,1,1,videos,mp4,False
NÃO-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NO-ASL.mp4,1,sb,NÃO-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NO-ASL.mp4,1,1,videos,mp4,False
NOITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE.mp4,1,sb,NOITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE.mp4,1,1,videos,mp4,False
NOITE,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE2.mp4,1,sb,NOITE-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOITE2.mp4,2,1,videos,mp4,True
NOIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO.mp4,1,sb,NOIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO.mp4,1,1,videos,mp4,False
NOIVO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO2.mp4,1,sb,NOIVO-2,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOIVO2.mp4,2,1,videos,mp4,True
NOJO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOJO.mp4,1,sb,NOJO,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOJO.mp4,1,1,videos,mp4,False
NOME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME.mp4,1,sb,NOME,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME.mp4,1,1,videos,mp4,False
NOME-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME-ASL.mp4,1,sb,NOME-ASL,https://videos.nals.cce.ufsc.br/SignBank/V%C3%ADdeos/NOME-ASL.mp4,1,1,videos,mp4,False
