label,video_url,signer_number,data_source,scraped_label,number_in_label,file_exists,letter,assuntos,acepção,exemplo,exemplo libras,classe gramatical,origem,scraped_video_url,sign_variant,signer_number.1,video_url_root,video_url_ext,sign_url,signer_order,Unnamed: 0,category,example_pt,example_libras,hand_gesture,url_available,decoded_word,word_in_url
TRAMPOLIM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trampolimSm_Prog001.mp4,0.0,ne,TRAMPOLIM,False,True,T,ESPORTE/DIVERSÃO,"Prancha para saltos, com uma das extremidades presa e suspensa à beira da piscina, e a outra disponível, para uso do saltador.","Preciso tirar o trampolim da piscina de minha casa, pois é perigoso, as crianças podem bater a cabeça.",CASA PISCINA TRAMPOLIM PRECISAR TIRAR PERIGOS@ CRIANÇA BATERcabeça.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trancaSm_Prog001.mp4,0.0,ne,TRANÇA,False,True,T,NENHUM,Forma entrelaçada de pentear e deixar os cabelos presos.,"Minha sobrinha não quer a trança no cabelo, só quer o rabo de cavalo.",ME@ SOBRINH@ QUERER-NÃO TRANÇA QUERER RASPAR-CABELO CARECA.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trancarSm_Prog001.mp4,0.0,ne,TRANCAR,False,True,T,NENHUM,Fechar; travar com tranca; passar a chave.,"Por favor, não esqueça de trancar a porta quando a aula acabar.",AULA ACABAR POR-FAVOR ESQUECER NÃO PORTA TRANCAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANQÜILO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tranquiloSm_Prog001.mp4,0.0,ne,TRANQÜILO,False,True,T,NENHUM,Calmo; sossegado.,Eu preciso viajar para qualquer lugar tranqüilo e descansar.,EU PRECISAR VIAJAR LUGAR QUALQUER TRANQÜIL@ DESCANSAR.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TRANQÜILO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tranquilo2Sm_Prog001.mp4,0.0,ne,TRANQÜILO2,True,True,T,NENHUM,Sossegado; calmo; quieto; sereno.,Eu preciso viajar para qualquer lugar tranqüilo e descansar.,EU PRECISAR VIAJAR LUGAR QUALQUER TRANQÜIL@ DESCANSAR.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TRANSA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transaSm_Prog001.mp4,0.0,ne,TRANSA,False,True,T,NENHUM,Forma moderna para referir-se ao ato sexual.,"Qual é a transa mais gostosa, na cachoeira ou no mar?",TRANSA GOSTOS@ MAIS QUAL CACHOEIRA O-U M-A-R?,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transarSm_Prog001.mp4,0.0,ne,TRANSAR,False,True,T,NENHUM,Fazer amor; manter relações sexuais.,"Arranjei uma mulher bonita ontem no bar, transei e foi gostoso.",ONTEM B-A-R EU CONSEGUIR ARRANJAR MULHER BONIT@ TRANSAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSBORDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transbordarSm_Prog001.mp4,0.0,ne,TRANSBORDAR,False,True,T,NENHUM,Derramar; fazer passar das medidas.,Quem transbordou o café e sujou a sala?,Q-U-E-M CAFÉ TRANSBORDAR S-A-L-A SUJAR?,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSCREVER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transcreverSm_Prog001.mp4,0.0,ne,TRANSCREVER,False,True,T,NENHUM,Copiar; fazer a transcrição; reproduzir.,"Você consegue transcrever? Você me ensina, pois acho difícil.",VOCÊ CONSEGUIR TRANSCREVER? EU CONSEGUIR NÃO POR-FAVOR 2sENSINAR1s.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSCRIÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transcricaoSm_Prog001.mp4,0.0,ne,TRANSCRIÇÃO,False,False,T,NENHUM,Cópia literal de um escrito.,A professora explicou sobre transcrição e nada entendi.,PROFESSOR@ EXPLICAR TRANSCRIÇÃO EU ENTENDER NADA.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSFERÊNCIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transferencia1Sm_Prog001.mp4,0.0,ne,TRANSFERÊNCIA,False,False,T,PROFISSÃO/TRABALHO,Mudança; troca para outro local.,Enjoei de trabalhar anos no Rio e agora vou pedir ao chefe uma transferência para outro lugar.,EU TRABALHAR R-I-O ANOmuito ENJOAR AGORA EU PEDIR CHEFE TRANSFERÊNCIA OUTR@ LUGAR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSFERIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transferirSm_Prog001.mp4,0.0,ne,TRANSFERIR,False,True,T,NENHUM,Passar algo ou alguém de um lugar para outro; realizar uma transferência.,"Eu trabalhava na Tijuca, agora fui transferido para o Centro.",EU ANTES TRABALHAR TIJUCA AGORA TRANSFERIR CENTRO.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSFORMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transformarSm_Prog001.mp4,0.0,ne,TRANSFORMAR,False,True,T,NENHUM,Mudar radicalmentre; modificar o modo de ser.,"Meu amigo era ladrão perigoso, agora transformou-se em pastor da Igreja Batista.",AMIG@ ANTES LADRÃO PERIGOS@ AGORA TRANSFORMAR PASTOR IGREJA BATISTA.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSFUSÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transfusaoSm_Prog001.mp4,0.0,ne,TRANSFUSÃO,False,True,T,HIGIENE/SAÚDE,"Processo que consiste em injetar sangue de uma pessoa sadia na veia de uma pessoa doente, para compensar perdas dessa substância.",Não gosto da transfusão de sangue; me deixa nervoso.,EU GOSTAR-NÃO SANGUE TRANSFUSÃO EU NERVOS@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSGRESSÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transgressaoSm_Prog001.mp4,0.0,ne,TRANSGRESSÃO,False,True,T,NENHUM,Ato ou efeito de desobedecer ao que é ou está estabelecido; infração.,A multa de transgressão no sinal vermelho é muito cara.,SINAL VERMELHO TRANSGRESSÃO MULTA CAROmuito.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRÂNSITO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transitoSm_Prog001.mp4,0.0,ne,TRÂNSITO,False,True,T,NENHUM,Movimento de carros e pedestres nas ruas.,"São Paulo tem muito trânsito, às vezes chego atrasado ao trabalho.",SÃO-PAULO MUIT@ TRÂNSITO TRABALHO EU ÀS-VEZES CHEGAR ATRASAD@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSPARÊNCIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transparenciaSm_Prog001.mp4,0.0,ne,TRANSPARÊNCIA,False,True,T,NENHUM,"Filme de slide, usado para apresentação de trabalhos, em projetor.",Esqueci a transparência e preciso voltar à casa para pegar.,ESQUECER TRANSPARÊNCIA EU PRECISAR CASA VOLTAR PEGAR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRANSPIRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transpirarSm_Prog001.mp4,0.0,ne,TRANSPIRAR,False,False,T,NENHUM,Exalar suor; suar.,No verão eu transpiro muito e tomo banho quatro vezes por dia.,VERÃO EU TRANSPIRARmuito EU POR-DIA TOMAR-BANHO 4-VEZ.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSPORTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transportarSm_Prog001.mp4,0.0,ne,TRANSPORTAR,False,True,T,NENHUM,Conduzir de um lugar para outro.,Ajudei o vizinho transportando a geladeira e o fogão.,EU AJUDAR VIZINH@ TRANSPORTAR GELADEIRA FOGÃO.,VERBO,Nacional,,,,,,,,,,,,,,,
TRANSPORTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/transporteSm_Prog001.mp4,0.0,ne,TRANSPORTE,False,True,T,TRANPORTE/VEÍCULO,Condução; carro ou outro veículo que serve para levar os passageiros de um lugar para outro.,Em qual transporte você veio?,VOCÊ VIR CARRO^ÔNIBUS^VÁRIOS QUAL?,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRAPÉZIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trapezioSm_Prog001.mp4,0.0,ne,TRAPÉZIO,False,False,T,ESPORTE/DIVERSÃO,"Aparelho para exercícios ginásticos, muito usado no circo, composto por uma barra cilíndrica suspensa por dois fios presos ao teto ou por uma barra horizontal.",O trapézio do circo está alto e tenho temor.,CIRCO TRAPÉZIO ALT@ EU TEMOR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRÁS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trasSm_Prog001.mp4,0.0,ne,TRÁS,False,True,T,NENHUM,Detrás; atrás; depois; em seguida.,Você tem medo do cachorro bravo? É melhor você ficar trás de mim.,VOCÊ MEDO CACHORR@ BRAV@? MELHOR VOCÊ TRÁS EU.,ADV.,Nacional,,,,,,,,,,,,,,,
TRASEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/traseiro1Sm_Prog001.mp4,0.0,ne,TRASEIRO1,True,True,T,NENHUM,Que fica na parte posterior; na parte detrás. Que fica detrás; o que está na parte posterior.,Ontem você bateu o carro? Pela dianteira ou pela traseira?,ONTEM VOCÊ CARRO BATER? BATER veículoDIANTEIR@ veículoTRASEIR@ QUAL?,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TRASEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/traseiro2Sm_Prog001.mp4,0.0,ne,TRASEIRO2,True,True,T,CORPO,Região posterior dos quadris; nádegas.,A mulher brasileira tem um traseiro volumoso.,MULHER BRASIL TRASEIROvolumoso.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRATAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tratarSm_Prog001.mp4,0.0,ne,TRATAR,False,True,T,NENHUM,"Cuidar, com o uso de medicamentos ou de outros meios.",Você já tratou bem da saúde da sua mãe?,VOCÊ JÁ TRATAR B-E-M SE@ MÃE SAÚDE?,VERBO,Nacional,,,,,,,,,,,,,,,
TRATOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tratorSm_Prog001.mp4,0.0,ne,TRATOR,False,True,T,TRANPORTE/VEÍCULO,Veículo que se desloca sobre rodas ou esteiras de aço e pode rebocar cargas ou operar equipamentos agrícolas.,"O aluguel de trator é muito caro, não tenho dinheiro.",ALUGUEL TRATOR CAROmuito EU TER-NÃO DINHEIRO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRAUMA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/traumaSm_Prog001.mp4,0.0,ne,TRAUMA,False,True,T,SENTIMENTOS,"Lesão física ou choque emocional, produzido de forma violenta e acidental.","Eu não gosto de moto. Tenho trauma, porque já caí de uma.",EU GOSTAR-NÃO MOTO EU PASSADO TRAUMA MOTO veículoCAIR JÁ.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRAUMATIZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/traumatizarSm_Prog001.mp4,0.0,ne,TRAUMATIZAR,False,True,T,NENHUM,Ferir; sofrer ou causar traumatismo.,"Ela não quer mais dirigir, porque bateu o carro e quase morreu; traumatizou-se e ficou com medo.",EL@ DIRIGIR QUERER-NÃO MEDO EL@ TRAUMATIZAR QUASE MORRER veículoCOLIDIR.,VERBO,Nacional,,,,,,,,,,,,,,,
TRAVE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/traveSm_Prog001.mp4,0.0,ne,TRAVE,False,True,T,NENHUM,"Três vigas articuladas de madeira ou metal,formando um retângulo com o solo, sob o qual o goleiro se posiciona para jogar futebol ou esportes semelhantes.",Preciso trocar a trave de futebol de campo: está torta.,FUTSAL TRAVE TORT@ PRECISAR TROCAR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRAVESSEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/travesseiroSm_Prog001.mp4,0.0,ne,TRAVESSEIRO,False,True,T,CASA,Almofada retangular na qual a pessoa deitada apóia a cabeça.,"Não gosto de travesseiro duro, prefiro o macio.",TRAVESSEIRO DUR@ GOSTAR-NÃO EU PREFERIR MACI@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRAZER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trazerSm_Prog001.mp4,0.0,ne,TRAZER,False,True,T,NENHUM,Conduzir ou transportar para cá alguma coisa ou alguém.,"Espere, minha irmã vai trazer cachorro-quente para nós comermos.",ESPERAR POUC@ ME@ IRM@ TRAZER CACHORRO-QUENTE NÓS-DOIS COMER.,VERBO,Nacional,,,,,,,,,,,,,,,
TREINADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/treinadorSm_Prog001.mp4,0.0,ne,TREINADOR,False,True,T,NENHUM,Profissional que orienta os treinos da equipe por ele dirigida ou aquele que auxilia o técnico e responde por essa parte do trabalho.,"Li, ontem, no jornal, que a seleção brasileira precisa urgente de treinador até fevereiro.",ONTEM JORNAL LER BRASIL PRECISAR URGENTE PROCURAR TREINADOR ATÉ FEVEREIRO.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TREINAMENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/treinamentoSm_Prog001.mp4,0.0,ne,TREINAMENTO,False,True,T,ESPORTE/DIVERSÃO,"Ação de treinar e ganhar melhor preparação, para um desempenho desejado.",Preciso marcar o dia para o treinamento de vôlei.,VÔLEI TREINAMENTO EU PRECISAR MARCAR D-I-A.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TREINAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/treinarSm_Prog001.mp4,0.0,ne,TREINAR,False,False,T,NENHUM,Exercitar-se; ganhar forma e condições para jogar.,Tem campeonato de futsal no próximo sábado mas antes eu preciso treinar.,TER CAMPEONATO FUTSAL SÁBADO AGORA EU PRECISAR ANTES TREINAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TREM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tremSm_Prog001.mp4,0.0,ne,TREM,False,True,T,TRANPORTE/VEÍCULO,Comboio ferroviário; série de vagões puxados por uma locomotiva.,Todo dia eu pego o trem e chego à casa rápido.,EU TOD@-DIA TREM CHEGAR CASA RÁPID@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TREMER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tremer1Sm_Prog001.mp4,0.0,ne,TREMER1,True,True,T,NENHUM,"Estremecer ou agitar o corpo com sacudidelas curtas e rápidas, por frio, medo ou susto.","Eu viajei para o Canadá no ano passado, mas sofri, lá é muito frio, tremi muito.",ANO-PASSADO EU VIAJAR CANADÁ LÁ MUIT@ FRIO EU TREMER SOFRER.,VERBO,Nacional,,,,,,,,,,,,,,,
TREMER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tremer2Sm_Prog001.mp4,0.0,ne,TREMER2,True,True,T,NENHUM,"Estremecer ou agitar o corpo com sacudidelas curtas e rápidas, devido a frio, medo, susto.","À noite, fui no cemitério e tremi de medo.",NOITE EU IR CEMITÉRIO EU MEDO TREMER.,VERBO,Nacional,,,,,,,,,,,,,,,
TREMER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tremer3Sm_Prog001.mp4,0.0,ne,TREMER3,True,True,T,ALIMENTO/BEBIDA,???,???,MÊS PASSAD@ CASA TI@ LÁ NEVE EU FRI@^TREMER.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TREMULAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tremularSm_Prog001.mp4,0.0,ne,TREMULAR,False,True,T,NENHUM,Tremer com temor; agitar-se; mexer-se tremendo.,Ontem vi um tubarão na praia e tremulei de medo.,ONTEM PRAIA EU VER TUBARÃO EU MEDO TREMULAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TREPAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/treparSm_Prog001.mp4,0.0,ne,TREPAR,False,True,T,NENHUM,"Içar-se, com auxílio das mãos e dos pés; escalar uma auperfície mais alta e de difícil acesso.","Quando era pequeno, eu sempre trepava na árvore para pegar manga.",ANTES EU PEQUEN@ EU SEMPRE ÁRVORE TREPARárvore MANGA PEGAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TREPIDAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trepidarSm_Prog001.mp4,0.0,ne,TREPIDAR,False,True,T,NENHUM,"Estremecer, sacudir, oscilar, abalar.","No sábado passado choveu e ventou muito, as árvores trepidaram. Tive medo, foi horrível.",SÁBADO PASSADO CHOVERmuito VENTARmuito TREPIDARárvore EU MEDO HORRÍVEL.,VERBO,Nacional,,,,,,,,,,,,,,,
TRÊS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tres1Sm_Prog001.mp4,0.0,ne,TRÊS1,True,True,T,NUMERAL/DINHEIRO,Cardinal correspondente a três unidades.,"Eu tive diarréia, porque comi três barras de chocolate.",ONTEM EU DIARRÉIA POR-CAUSA COMER TRÊS CHOCOLATE BARRA.,NUM.,Nacional,,,,,,,,,,,,,,,
TRÊS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tres2Sm_Prog001.mp4,0.0,ne,TRÊS2,True,True,T,NUMERAL/DINHEIRO,"Cardinal correspondente a três unidades, um dos números usados nas camisas de atletas de algumas modalidades esportivas.",Não quero jogar futebol com a camisa número três.,EU QUERER-NÃO JOGAR-FUTEBOL CAMISA TRÊS.,NUM.,Nacional,,,,,,,,,,,,,,,
TREVAS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trevasSm_Prog001.mp4,0.0,ne,TREVAS,False,True,T,NENHUM,Escuridão completa; privação ou ausência de luz.,"Na roça, a rua é de trevas e não há luz, sinto medo.",ROÇA R-U-A TREVAS TER-NÃO LUZ EU MEDO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TREZENTOS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trezentosSm_Prog001.mp4,0.0,ne,TREZENTOS,False,True,T,NUMERAL/DINHEIRO,Cardinal equivalente a um conjunto de três centenas de membros.,Vi na loja uma bicicleta no valor de trezentos reais.,ONTEM VER L-O-J-A BICICLETA VALOR TREZENTOS.,NUM.,Nacional,,,,,,,,,,,,,,,
TRIBO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/triboSm_Prog001.mp4,0.0,ne,TRIBO,False,True,T,NENHUM,"Unidade de organização social que consiste em um certo número de famílias, clãs ou outros grupos, que possuem um mesmo ancestral, cultura e chefe em comum.","Em Goiás visitei uma tribo, foi legal.",GOIÁS EU VISITAR TRIBO LEGAL.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIBUNAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tribunalSm_Prog001.mp4,0.0,ne,TRIBUNAL,False,True,T,NENHUM,Espaço onde são discutidas e julgadas as questões judiciais; lugar onde uma pessoa é julgada.,"Hoje, chegou à minha casa uma carta, dizendo que preciso ir ao tribunal.",HOJE CARTA EU LER DIZER EU PRECISAR IR TRIBUNAL.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRICAMPEÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tricampeaoSm_Prog001.mp4,0.0,ne,TRICAMPEÃO,False,True,T,ESPORTE/DIVERSÃO,Aquele que conquista um título pela terceira vez consecutiva.,O Vasco foi tricampeão no ano passado.,VASCO ANO-PASSADO TRICAMPEÃO.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TRICICLO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tricicloSm_Prog001.mp4,0.0,ne,TRICICLO,False,True,T,TRANPORTE/VEÍCULO,Veículo equipado com três rodas.,Vi uma moto triciclo pela primeira vez em São Paulo.,EU VER PRIMEIRA-VEZ SÃO-PAULO LÁ MOTO TRICICLO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRICOTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tricotarSm_Prog001.mp4,0.0,ne,TRICOTAR,False,True,T,NENHUM,Fazer tricô; tecer.,"Minha avó tricota todos os dias, à noite.",ME@ V-O-V-Ó TOD@-DIA NOITE TRICOTAR.,VERBO,Nacional,,,,,,,,,,,,,,,
TRIDENTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tridenteSm_Prog001.mp4,0.0,ne,TRIDENTE,False,True,T,VESTUÁRIO/COMPLEMENTOS,"Cetro com um garfo de três dentes, que garalmente faz parte da fantasia de diabo.",No carnaval vou me fantasiar de diabo com um tridente de plástico.,CARNAVAL EU FANTASIAR DIABO TRIDENTE PLÁSTICO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIÊNIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trienioSm_Prog001.mp4,0.0,ne,TRIÊNIO,False,True,T,ANO SIDERAL,Espaço de tempo que corresponde a três anos seguidos.,Eu sempre freqüento a ginecologia no triênio.,GINECOLOGIA EU FREQUENTAR SEMPRE TRIÊNIO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIGÊMEOS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trigemeosSm_Prog001.mp4,0.0,ne,TRIGÊMEOS,False,True,T,FAMÍLIA,Cada um dos três indivíduos nascidos no mesmo parto.,Já fiz a ultra-sonografia e descobri que meus filhos são trigêmeos.,EU JÁ ULTRA-SONOGRAFIA DESCOBRIR FILH@ TRIGÊMEOS.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIMENSAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trimensalSm_Prog001.mp4,0.0,ne,TRIMENSAL,False,True,T,NENHUM,O que ocorre três vezes em um mês.,O grupo de pesquisa de LIBRAS sempre reuniões trimensais.,GRUPO PESQUISA LIBRAS SEMPRE REUNIÃO TRIMENSAL.,ADJETIVO,Nacional,,,,,,,,,,,,,,,
TRIMESTRE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trimestreSm_Prog001.mp4,0.0,ne,TRIMESTRE,False,True,T,NENHUM,Período correspondente a três meses.,O curso de LIBRAS sempre tem prova nos trimestres.,CURSO LIBRAS PROVA SEMPRE TRIMESTRE.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRINCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trincaSm_Prog001.mp4,0.0,ne,TRINCA,False,True,T,NENHUM,Rachadura; fresta; arranhão.,O espelho do banheiro está feio e tem uma trinca que atrapalha a visão.,BANHEIRO ESPELHO FEI@ TRINCA VISÃO ATRAPALHAR.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRINTA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trintaSm_Prog001.mp4,0.0,ne,TRINTA,False,True,T,NUMERAL/DINHEIRO,Cardinal dos conjuntos equivalente a um conjunto de três dezenas de membros.,Só tem trinta vagas no curso de informática.,CURSO INFORMÁTICA V-A-G-A SÓ 30.,NUM.,Nacional,,,,,,,,,,,,,,,
TRINTA E TRÊS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trinta_e_tresSm_Prog001.mp4,0.0,ne,TRINTA E TRÊS,False,True,T,NUMERAL/DINHEIRO,Cardinal correspondente a três dezenas de unidades mais três.,O Rio de Janeiro tem mais ou menos trinta e três intérpretes.,INTÉPRETE AQUI R-I-O TER MAIS-OU-MENOS 33.,NUM.,Nacional,,,,,,,,,,,,,,,
TRIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trioSm_Prog001.mp4,0.0,ne,TRIO,False,True,T,NENHUM,Grupo formado por três pessoas.,Na escola tem um trio de surdos que conseguiu a verba para a pesquisa de livros em LIBRAS.,ESCOLA SURD@ TRIO CONSEGUIR VERBA PESQUISA LIBRAS LIVRO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIPA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tripaSm_Prog001.mp4,0.0,ne,TRIPA,False,True,T,ALIMENTO/BEBIDA,"Nome comum dado aos intestinos dos animais, muito usados em certas comidas típicas.","Detesto a tripa de porco, tenho nojo.",DETESTAR PORCO TRIPA NOJO.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TRIPÉ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/tripeSm_Prog001.mp4,0.0,ne,TRIPÉ,False,True,T,APARELHO/MÁQUINA,"Base sobre a qual são assentados o telescópio, a máquina fotográfica ou outros equipamentos.","O tripé da filmadora está ruim e com defeito, precisa comprar um novo.",FILMADORA TRIPÉ RUIM DEFEIT@ PRECISAR COMPRAR NOV@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
TROCADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/trocadorSm_Prog001.mp4,0.0,ne,TROCADOR,False,True,T,PROFISSÃO/TRABALHO,"Aquele que é encarregado de cobrar as passagens em transportes coletivos, especialmente os ônibus; cobrador.",O trocador do ônibus é meu amigo.,ÔNIBUS AQUEL@ TROCADOR ME@ AMIG@.,SUBSTANTIVO,Nacional,,,,,,,,,,,,,,,
